5☆ stars - Call me Maybe - Alternative - Just Dance 4 - Wii U,https://www.youtube.com/watch?v=bYjI048jg40
Just Dance Hits: Call Me by Blondie [12.4k],https://www.youtube.com/watch?v=NuTyiHA0rjk
Just Dance 2016 - Baby Girl - Reggaeton - 100% Perfect FC #17,https://www.youtube.com/watch?v=9PHxtHex4UM
Just Dance 2 - Soul Bossa Nova by Quincy Jones and His Orchestra,https://www.youtube.com/watch?v=MELWcHtA7jc
Just Dance 2018 (Unlimited) Rasputin MEGASTAR,https://www.youtube.com/watch?v=IozjYg1Wdd4
Crazy In Love (Just Dance Greatest Hits) *5,https://www.youtube.com/watch?v=MC3O0VB7YyI
Just Dance 2018 Unlimited That POWER (Gameplay),https://www.youtube.com/watch?v=qfeiJD6_JZw
"Just Dance 2018 Unlimited ""Take Me Out"" MEGASTAR +13K",https://www.youtube.com/watch?v=zuaO0ybQpIE
Just Dance 2017 Monster Mash 5 stars,https://www.youtube.com/watch?v=Q5wM2g06vWc
JUST DANCE MIX (PC): Jump In The Line by The Sunlight Shakers [12999 LMAO],https://www.youtube.com/watch?v=-G-6DNPGEfk
Just Dance Greatest Hits - Viva Las Vegas | 5 Stars | Full Gameplay,https://www.youtube.com/watch?v=n8GguUJtOa4
That's Not My Name | Just Dance 2018,https://www.youtube.com/watch?v=yk16UVCP7wY
Just Dance Unlimited Rockafeller Skank - Fatboy Slim,https://www.youtube.com/watch?v=64r5zwzki1E
Just Dance Unlimited - Cosmic Girl,https://www.youtube.com/watch?v=4dqy2yIe6yw
Body Movin' - Just Dance 2019 [Nintendo Switch] [CJDU],https://www.youtube.com/watch?v=86zl8aljXbA
HandClap | Just Dance 2018,https://www.youtube.com/watch?v=esLEZZLO7aw
Just Dance Hits: Beautiful Liar by Beyoncé & Shakira [12.7k],https://www.youtube.com/watch?v=hOpN3apw_Ps
Baby One More Time - Britney Spears [Just Dance 3] Unlimited,https://www.youtube.com/watch?v=NI31AWYYuFI
Just Dance 2018 (Unlimited): Oops!... I Did It Again,https://www.youtube.com/watch?v=nao0GMep8HA
Just Dance 3 - Apache (Jump On It) by The Sugarhill Gang,https://www.youtube.com/watch?v=BGZmiRSJnzY
Just Dance Unlimited - I Feel Love - Donna Summer,https://www.youtube.com/watch?v=cE7vVJ9ffcE
Just Dance Hits: I Don’t Feel Like Dancin’ by Scissor Sisters [11.9k],https://www.youtube.com/watch?v=t-_MByuEZLQ
Just Dance Hits: Gonna Make You Sweat (Mashup) by Sweat Invaders [11.5k],https://www.youtube.com/watch?v=XmpkwxaGOf8
Just Dance 2020 (Unlimited) - Giddy on Up (Giddy on Out),https://www.youtube.com/watch?v=u2wIc-ombjo
Just Dance Unlimited - Forget You,https://www.youtube.com/watch?v=LAN6R2cF3SA
Just Dance 2018 (Unlimited): Dynamite,https://www.youtube.com/watch?v=by-QcR2GehQ
Just Dance 3 HD - Dance All Nite,https://www.youtube.com/watch?v=eqvDTo9AlXM
Just Dance 2018 (Unlimited): Uptown Funk,https://www.youtube.com/watch?v=6-qHvsxgsRA
Just Dance 2018 (Unlimited): Crazy Little Thing Called Love,https://www.youtube.com/watch?v=CBhQ16p_ubw
Just Dance 2018 (Unlimited): California Gurls,https://www.youtube.com/watch?v=Tjbw_Yc48fs
Just Dance Unlimited - Boom (All Perfect),https://www.youtube.com/watch?v=awVxB4MdMeE
Just Dance Hits: Let's Go To The Mall,https://www.youtube.com/watch?v=0TuY02X_j3o
Just Dance Unlimited - Land of 1000 Dances (Megastar),https://www.youtube.com/watch?v=vcbT2Vc9AcY
Just Dance 2018 (Unlimited): Jump (For My Love),https://www.youtube.com/watch?v=YxqXmSVDS90
Just Dance 3 - I'm So Excited by The Pointer Sisters,https://www.youtube.com/watch?v=Q2I9LQT76Tw
JUST DANCE3 - I Was Made For Lovin' You sweat ver(Normal4),https://www.youtube.com/watch?v=Ewe4yTqmRos
Just Dance Hits: Price Tag by Jessie J ft. B.o.B [11.8k],https://www.youtube.com/watch?v=v4NJh-AtM48
Just Dance Unlimited Party Rock Anthem 5 Stars,https://www.youtube.com/watch?v=Ohn1aRXz6uc
Just Dance 3 - Pata Pata - 5 Stars,https://www.youtube.com/watch?v=qOwc444ymkg
Just Dance Unlimited - No Limit - 2 Unlimited,https://www.youtube.com/watch?v=6h1MUO-uEcU
Just Dance 2020: a-ha - Take On Me (MEGASTAR),https://www.youtube.com/watch?v=RuskK_Cem7A
Just Dance 2018 (Unlimited): Lollipop,https://www.youtube.com/watch?v=vYSr3hlJT5s
Just Dance 2016 - Kool Kontact - Glorious Black Belts - 5 Stars,https://www.youtube.com/watch?v=8MPuxXY66vE
Just Dance 2018 (Unlimited): This Is How We Do,https://www.youtube.com/watch?v=BZeEc6bcyVQ
Just Dance 2018 (Unlimited): This Is How We Do - Alternate (Versão aeróbica),https://www.youtube.com/watch?v=Xcft8jpBt70
Just Dance 2014 Xbox 360 Gameplay - Rihanna - Where Have You Been - 5 Stars,https://www.youtube.com/watch?v=RIkexdTR6_M
Just Dance Hits: Disturbia by Rihanna [12.4k],https://www.youtube.com/watch?v=HyiOce29uio
Good Feeling (Extreme Version - Just Dance 4) *5,https://www.youtube.com/watch?v=7GZ_ajlkoeQ
Just Dance 4 - Good Feeling (Extreme Version) - Flo Rida - 5 Stars,https://www.youtube.com/watch?v=--74o20SmOs
Rock Lobster (Just Dance 4) *5,https://www.youtube.com/watch?v=R7gWbFuotyA
Hot For Me - A.K.A. | Just Dance 4,https://www.youtube.com/watch?v=qWbMJ5LDHlI
Sexy and i Know it - Just Dance 2014,https://www.youtube.com/watch?v=NaxvI9EetW0
We No Speak Americano - Hit The Electro Beat | Just Dance 4,https://www.youtube.com/watch?v=ydYPiBG_2Fs
[XB1] Just Dance Unlimited - Cercavo Amore - 100% Perfect | Kinect Gameplay,https://www.youtube.com/watch?v=bZism1qKV4c
Just Dance 4 Oh No,https://www.youtube.com/watch?v=peu6C23_2Ks
Just Dance 4 Crucified,https://www.youtube.com/watch?v=LG10L_ioW2I
Just Dance 4 Hit Em Up Style,https://www.youtube.com/watch?v=F9bArU4_S_8
Just Dance 2017 - Cake by the Ocean,https://www.youtube.com/watch?v=qryAuIqG8oo
🌟 Just Dance 2017: Bang - Anitta - 5 stars 🌟,https://www.youtube.com/watch?v=FTzAOLS1nx8
🌟 Just Dance 2017: Cola Song by INNA Ft. J Balvin | Just Dance 2017 full gameplay 🌟,https://www.youtube.com/watch?v=-sLrRi5s8QM
⭐ Just Dance 2017 : Daddy - PSY Ft. CL of 2NE1 | 5 Star | Just Dance Like All Star ⭐,https://www.youtube.com/watch?v=y9WUm3QvHK0
Just Dance 2017 - DADDY (Father Son Version),https://www.youtube.com/watch?v=Y_PMTrPhZi4
Just Dance 2017 - Scream & Shout (Extreme Version),https://www.youtube.com/watch?v=YLRnUx-1kyQ
Just Dance 2017: Lean on - Major Lazer & DJ Snake ft  MØ | Just Dance 2017 full gameplay Super Stars,https://www.youtube.com/watch?v=R9bMw6xpB50
🌟 Just Dance 2017 : Dragostea Din Tei | O-Zone - 5 Stars 🌟,https://www.youtube.com/watch?v=fq0GqiO-B74
Just Dance Unlimited: Beep Beep Ima Sheep 5 Stars,https://www.youtube.com/watch?v=zi1qIeU_y6c
Automaton - Just Dance 2018 (Megastar-*5),https://www.youtube.com/watch?v=XmKiLjFOgDI
Chantaje - Just Dance 2018 (Megastar - 5*),https://www.youtube.com/watch?v=rddettN2RMU
Just Dance 2019 A Little Party Never Killed Nobody All We Got Switch,https://www.youtube.com/watch?v=FEBJU978e5s
Finesse (Remix) | Bruno Mars ft. Cardi B | Just Dance 2019,https://www.youtube.com/watch?v=nbYZH3Eu6hs
Just Dance 2019 - Where Are You Now?,https://www.youtube.com/watch?v=R_SAp2oIzGM
OMG (Extreme) | Just Dance 2019,https://www.youtube.com/watch?v=9ZBZCeEvjPo
Just Dance 2019 Gameplay - Ghostbusters theme song from 2014 game,https://www.youtube.com/watch?v=k14giRzqqUY
Just Dance 2020 - Always look on the bright side of life (All Perfect),https://www.youtube.com/watch?v=kzHPtuHIHKk
Just Dance 2020 | Freeze Please - Kids Mode,https://www.youtube.com/watch?v=zoi0FvFcr9A
XBOX ONE Just Dance 2014 Timber Pitbull feat Ke$ha 5 stars,https://www.youtube.com/watch?v=u3S8T3jZA6A
Ugly Beauty | Just Dance 2020,https://www.youtube.com/watch?v=hvq3l3P7FO8
Just Dance 2014 Xbox360 Gameplay - Nicky Minaj - Pound The Alarm - 5 Stars,https://www.youtube.com/watch?v=ctxUVxXlpR0
Boogie Wonderland Groove Century Just Dance 2019 ( Unlimited ) MEGASTAR 5 étoiles,https://www.youtube.com/watch?v=APa_D750MQA
Just Dance 2018 (Unlimited) - Spectronizer by Sentai Express,https://www.youtube.com/watch?v=NHxuxXMBUIk
Just Dance 2020: Robbie Williams ft. Nicole Kidman - Somethin' Stupid (MEGASTAR),https://www.youtube.com/watch?v=Br-1WacHSUE
Just Dance Unlimited Tommy Sparks She‘s Got Me Dancing,https://www.youtube.com/watch?v=Cnjnj8QWo4M
Just Dance Hits: Pump It by The Black Eyed Peas [11.5k],https://www.youtube.com/watch?v=RxOKsZim_kQ
Just Dance 3 - What You Waiting For? - Gwen Stefani - 5 Stars,https://www.youtube.com/watch?v=wn2iikAmmJw
Just Dance Hits: Video Killed the Radio Star by The Buggles [11.4k],https://www.youtube.com/watch?v=PUZSFZ5ReBA
Just Dance Hits PC - Tightrope,https://www.youtube.com/watch?v=05ETDFsvaR8
ObaidaPro. This Is Halloween Just Dance 2024,https://www.youtube.com/watch?v=_-SARVa4qcM
Eurovision 2020 - Think About Things by Daði & Gagnamagnið | Iceland 🇮🇸 | Just Dance 2020,https://www.youtube.com/watch?v=Ri6TgfPEJts
Just Dance Hits: Umbrella by Rihanna ft. Jay-Z [12.4k],https://www.youtube.com/watch?v=5X_0mhASGXc
Just Dance 2018 (Unlimited): Beauty And A Beat,https://www.youtube.com/watch?v=A-kRgJkQdII
Just Dance 4 - Livin' La Vida Loca 5 Stars,https://www.youtube.com/watch?v=UnbJ4AX6wTA
Just Dance 2016 - Love You Like a Love Song - Selena Gomez and The Scene - 100% Perfect FC #32,https://www.youtube.com/watch?v=KW8eHkotKJY
JUST DANCE 4 demo - So What(5 star),https://www.youtube.com/watch?v=buo15GLPEME
Just Dance 2020: Rick Astley - Never Gonna Give You Up (MEGASTAR),https://www.youtube.com/watch?v=DMH6tx74F80
Wild Wild West (Extreme Version - Just Dance 4) *5,https://www.youtube.com/watch?v=V6bTlLdK0XU
Just Dance Hits: Wild Wild West by Will Smith [11.9k],https://www.youtube.com/watch?v=bQca5WpcNjI
The Final Countdown (Just Dance 4) *5,https://www.youtube.com/watch?v=dhECpzx3-Tg
Just Dance 4 - What Makes You Beautiful - One Direction - 5 Stars,https://www.youtube.com/watch?v=834iwIuP124
Tribal Dance (Just Dance 4) *5,https://www.youtube.com/watch?v=MACtxFnIowU
Just Dance Hits: Mas Que Nada,https://www.youtube.com/watch?v=R2XbWQPhuwA
Just Dance 2019 (Unlimited) - I Like It (Like That) | All Perfects,https://www.youtube.com/watch?v=wFaH7XKOT3U
Can't Take My Eyes Off You (Just Dance 4) *5,https://www.youtube.com/watch?v=LOw4G_Y6Ojk
Time Warp - Just Dance 4,https://www.youtube.com/watch?v=Wo3Xbho0IdM
Just Dance 2018 (Unlimited): Diggin' In The Dirt,https://www.youtube.com/watch?v=tfRTuJBaPK8
Just Dance 2018 (Unlimited): Rock N' Roll (Will Take You To The Mountain),https://www.youtube.com/watch?v=SV_XI-89NJY
Make The Party (Don't Stop) (Just Dance 4) *5,https://www.youtube.com/watch?v=VjA2CC9uigM
Just Dance 4   Everybody Needs Somebody To Love 5 ☆☆☆☆☆,https://www.youtube.com/watch?v=gDGtf4yMW5I
Just Dance 4 - Superstition - Stevie Wonder - 5 Stars,https://www.youtube.com/watch?v=kZGzpaJfkWc
Just Dance 2018 (Unlimited): Jailhouse Rock,https://www.youtube.com/watch?v=ethUTZ9c5dg
Jailhouse Rock (Line Dance - Just Dance 4) *5,https://www.youtube.com/watch?v=Th4zPIE32G8
Just Dance 2018 (Unlimited): When The Rain Begins To Fall,https://www.youtube.com/watch?v=VuGeHBLoQHE
(I've Had) The Time Of My Life (Just Dance 4) *5,https://www.youtube.com/watch?v=F0ws9zgSXrE
Just Dance 4 - Crazy Little Thing - Anja - All Perfects!,https://www.youtube.com/watch?v=sYFCc12rZTU
Domino - Jessie J | Just Dance 4,https://www.youtube.com/watch?v=YML09o-p9dU
Just Dance 4 - Some Catchin' Up to Do - Sammy - 5 Stars,https://www.youtube.com/watch?v=yDxSxVyplcE
Just Dance 2016 - Want To Want Me(Couple version),https://www.youtube.com/watch?v=oI2IghC6gj0
Just Dance 2016 - Want to Want Me - Jason Derulo - 100% Perfect FC #08,https://www.youtube.com/watch?v=oXHZhNAU5X4
Just Dance 2016 - Blame,https://www.youtube.com/watch?v=336xGlqwuR4
Just Dance 2016 - Ievan Polkka - Hatsune Miku - 5 Stars,https://www.youtube.com/watch?v=AWO_SIlz2u8
Hey Mama Geisha Version - David Guetta ft. Nicki Minaj - JustDance 2016 - 5* - 1080p HD,https://www.youtube.com/watch?v=zVWofW2R3JE
"Just Dance Unlimited 2017• Chiwawa _ Wanko Ni Mero Mero [REMASTERISÉE, PAR BARBIE]",https://www.youtube.com/watch?v=2nyOXwPATLE
Just Dance 2016 - Born This Way - Lady Gaga - 5 Stars,https://www.youtube.com/watch?v=i6jIpaVNNZU
Just Dance 2016   Animals   5 stars,https://www.youtube.com/watch?v=RxozAnVBWio
Just Dance 2016 - Animals(Extreme version),https://www.youtube.com/watch?v=-DYALBogmJo
Just Dance 2016 - Lights - Ellie Goulding - 5 Stars,https://www.youtube.com/watch?v=SizfEIfbfRA
Just Dance 2018 (Unlimited): Under The Sea,https://www.youtube.com/watch?v=ovQ9UBro3sI
Just Dance 2019 - I gotta feeling*Black Eyed Peas,https://www.youtube.com/watch?v=_8f3hZ23ZEs
Just Dance 2018® I Gotta Feeling - 5 stars (MEGASTAR),https://www.youtube.com/watch?v=adb-MxGBp8k
Just Dance 2016 - Uptown Funk(Tuxedo version),https://www.youtube.com/watch?v=eYMni0l8g6Y
Uptown funk Just Dance 2017 unlimited - 5 stars,https://www.youtube.com/watch?v=wf0txrUERco
Just Dance 2018 (Unlimited): Boys (Summertime Love),https://www.youtube.com/watch?v=c5TW8C1cPfA
Circus ( EXTREME ) | Britney Spears | Just Dance Unlimited,https://www.youtube.com/watch?v=HFYENNiEDSQ
Just Dance 2016 - Cool For The Summer - Demi Lovato - 5 Stars,https://www.youtube.com/watch?v=93bIgp5lVM8
Just Dance 2018 (Unlimited): Drop The Mambo,https://www.youtube.com/watch?v=-df0tTGxUUo
Just Dance 2016 - Fancy - Iggy Azalea ft Charli XCX - Just Dance 2016 - 5 Stars,https://www.youtube.com/watch?v=071CJx_tViQ
Just Dance 2016 - Fun - Pitbull ft Chris Brown - 5 Stars,https://www.youtube.com/watch?v=BZHxco4_2Is
Just Dance 2016 - Hit The Road Jack(Line Dance version),https://www.youtube.com/watch?v=fqMFg4Lq5AE
Just Dance 2016 - Irish Meadow Dance - O'Callagan's Orchesta - 5 Stars,https://www.youtube.com/watch?v=moryohPkTSY
Just Dance 2016 Wii U Gameplay - Nikki-Yanofsky: Kaboom Pow,https://www.youtube.com/watch?v=oCcLoAdFBNI
Just Dance 2018 (Unlimited): Stuck On A Feeling,https://www.youtube.com/watch?v=Vq_Un3r6-QE
Just Dance 2016 - Same Old Love - Selena Gomez - 5 Stars,https://www.youtube.com/watch?v=nYrwxr9JyH8
Just Dance 2016 - Stadium Flow,https://www.youtube.com/watch?v=7eDnzVJH5W8
Just Dance 2016 - Heartbeat Song,https://www.youtube.com/watch?v=SAM13SzjLfo
Just Dance 2016 - Gibberish,https://www.youtube.com/watch?v=PhNaznYzYEE
Just Dance 2016 - Junto a Ti,https://www.youtube.com/watch?v=ePVmrXmyVSA
Just Dance 2016 - Teacher,https://www.youtube.com/watch?v=eJPSl78vnHM
Just Dance 2016 - Rabiosa,https://www.youtube.com/watch?v=A6R2ky8bzcg
Just Dance 2016 - The Choice Is Yours,https://www.youtube.com/watch?v=UUA0RSI_q2M
Just Dance 2016 - When The Rain Begins To Fall,https://www.youtube.com/watch?v=UD8feFd_5To
Just Dance 2016 - You're The One That I Want,https://www.youtube.com/watch?v=S3rvtitHrgs
Just Dance 2016 - These Boots Are Made For Walking,https://www.youtube.com/watch?v=2WzjnaFjHYY
Just Dance 2016 - You Never Can Tell,https://www.youtube.com/watch?v=rkYL_5sFZqw
Just Dance 2016 - All About That Bass(Flower & Bee version),https://www.youtube.com/watch?v=OE65JfLWTbo
Just Dance 2016 - Born This Way(Nerd version),https://www.youtube.com/watch?v=Wi8kSkyG_Ks
Just Dance 2016 - Fancy(Indian version),https://www.youtube.com/watch?v=8B6VxbBLDEg
Just Dance 2016 - Rabiosa(Latin Fitness version),https://www.youtube.com/watch?v=VeUBWhMXTWk
Just Dance 2016 - Teacher(Car version),https://www.youtube.com/watch?v=RTBkbZDjz2s
Just Dance 2016 - This Is How We Do(Aerobics version),https://www.youtube.com/watch?v=61GLugcua28
Just Dance 2016 - Cheerleader (Felix Jaehn Remix),https://www.youtube.com/watch?v=5byW_4loe_4
Just Dance 2016 - Улыбайся(SMILE),https://www.youtube.com/watch?v=MUVg2uB8O2U
Just Dance 2016 - Shut Up And Dance,https://www.youtube.com/watch?v=hGMoV2YJSzw
Just Dance 2016 - Taste The Feeling,https://www.youtube.com/watch?v=YX2Y8_G0p5s
Just Dance Unlimited - Am I Wrong - Nico & Vinz,https://www.youtube.com/watch?v=qVeI6YDm8tU
Just Dance 2017 - Cheap Thrills (Bollywood Version),https://www.youtube.com/watch?v=Dxw1HUiy22g
Just Dance 2018 (Unlimited): Carnaval Boom,https://www.youtube.com/watch?v=rtC7Rukd2Bg
🌟 Just Dance 2017: Bailar - Deorro Ft. Elvis Crespo  5 stars hacked by Prosox & Kuroi'SH 🌟,https://www.youtube.com/watch?v=eV4kPGM2RBo
Just Dance 2017 - What Is Love (Car Version),https://www.youtube.com/watch?v=v8dJ-Qe-psc
Just Dance 2018 (Unlimited): All About Us,https://www.youtube.com/watch?v=QtlqkJQBCp8
Just Dance 2017 - Ghost In The Keys - Halloween Thrills Gameplay,https://www.youtube.com/watch?v=u9bgVvN1i_Y
Just Dance 2017: El Tiki by Maluma | Just Dance 2017 full gameplay | #JustDance2017,https://www.youtube.com/watch?v=c8G_vBkwOos
Just Dance 2017: El Tiki (Trio Version) - SuperStar Full Gameplay,https://www.youtube.com/watch?v=981MHMgULkk
Just Dance 2018: 24K Magic,https://www.youtube.com/watch?v=lSBgZp1gG-k
Just Dance 2018: 24K Magic (Versão Extrema),https://www.youtube.com/watch?v=O3CPdlGleeI
Just Dance 2018: All You Gotta Do,https://www.youtube.com/watch?v=4WZPE8tgH7k
Just Dance 2018: Another One Bites The Dust,https://www.youtube.com/watch?v=H1SMBe6XKTc
Just Dance 2018: Another One Bites The Dust (Versão acrobacia),https://www.youtube.com/watch?v=s7LekE_CWLM
Just Dance 2018: Automaton,https://www.youtube.com/watch?v=rWo5v_99zn0
Just Dance 2018: Automaton (Versão tomate),https://www.youtube.com/watch?v=vPu3WGIoyD4
Just Dance 2018: Bad Liar,https://www.youtube.com/watch?v=MCQRSOi6YOw
Just Dance 2018: Blow Your Mind (Mwah),https://www.youtube.com/watch?v=Jz0guMrALKY
Just Dance 2018: Boom Boom,https://www.youtube.com/watch?v=7-HRathkyu8
Just Dance 2018: Bubble Pop!,https://www.youtube.com/watch?v=nq-ygGO3Gdw
Just Dance 2018: Chantaje (Versão metrô),https://www.youtube.com/watch?v=uzZxaIQUTXA
Just Dance 2018: Daddy Cool,https://www.youtube.com/watch?v=Sb7LzoBAjyM
Just Dance 2018: Despacito,https://www.youtube.com/watch?v=8aFpbjK64fk
Just Dance 2018: Despacito (3 Players),https://www.youtube.com/watch?v=-naODqbb4B0
Just Dance 2018: Despacito (Versão extrema),https://www.youtube.com/watch?v=BZ5C-lq6Kzw
Just Dance 2018: Dharma,https://www.youtube.com/watch?v=YjfWy9R-67Q
Just Dance 2018: Dharma (Versão luta),https://www.youtube.com/watch?v=M0yRreDufO4
Just Dance 2018: Diggy,https://www.youtube.com/watch?v=3WwFYV6I0o4
Just Dance 2018: Fearless Pirate,https://www.youtube.com/watch?v=TPXoxjy-RKk
Just Dance 2018: Fight Club,https://www.youtube.com/watch?v=kX9Vk0PCCgg
Just Dance 2018: Footloose,https://www.youtube.com/watch?v=V3RG7EVvLdI
Just Dance 2018: Got That,https://www.youtube.com/watch?v=lg-XapP0epM
Just Dance 2018: In The Hall Of The Pixel King,https://www.youtube.com/watch?v=OirUr9-j7VA
Just Dance 2018: John Wayne,https://www.youtube.com/watch?v=KPNeQlflTSU
Just Dance 2018: John Wayne (Versão extrema),https://www.youtube.com/watch?v=ubijRFcxE04
Just Dance 2018: Kissing Strangers,https://www.youtube.com/watch?v=PlkCV4Ey-B4
Just Dance 2018: Kissing Strangers (Versão charleston),https://www.youtube.com/watch?v=t5v8b_Bbd94
Just Dance 2018: Love Ward,https://www.youtube.com/watch?v=-3ORYC-Y-Gs
Just Dance 2018: Make It Jingle,https://www.youtube.com/watch?v=44zfbfDAsQM
Just Dance 2018: Naugthy Girl,https://www.youtube.com/watch?v=0bZbusRBSvc
Just Dance 2018: New Face,https://www.youtube.com/watch?v=gAdjcbGpJDY
Just Dance 2018: Rockabye,https://www.youtube.com/watch?v=4eud5dIAXPw
Just Dance 2018: Sayonara,https://www.youtube.com/watch?v=db0R7ts63JQ
Just Dance 2018: Shape Of You,https://www.youtube.com/watch?v=Bjh5wHglC1k
Just Dance 2018: Side To Side,https://www.youtube.com/watch?v=8v926aQ1zDo
Just Dance 2018: Side To Side (Versão ciclismo),https://www.youtube.com/watch?v=tOGXcEFc9HI
Just Dance 2018: Tumbum,https://www.youtube.com/watch?v=YdDWdHFH1EQ
Just Dance 2018: Tumbum (Versão extrema),https://www.youtube.com/watch?v=QLoM6chCyz8
Just Dance 2018: Sugar Dance,https://www.youtube.com/watch?v=kP7vUn33uGU
Just Dance 2018: Swish Swish (2 Players),https://www.youtube.com/watch?v=ut5-9gW0HGc
Just Dance 2018: Waka Waka (This Time For Africa),https://www.youtube.com/watch?v=1ehymKjsW8E
Just Dance 2019: A Little Party Never Killed Nobody (All We Got),https://www.youtube.com/watch?v=2En9zgmwMrM
Just Dance 2019: A Little Party Never Killed Nobody (All We Got) - Versão anos 20,https://www.youtube.com/watch?v=SOB351Unqsw
Just Dance 2019: Adeyyo,https://www.youtube.com/watch?v=pRsYZ4Gcf2Y
Just Dance 2019: Bang Bang Bang,https://www.youtube.com/watch?v=LbqcN7JhTss
Just Dance 2019: Bang Bang Bang (Versão extrema),https://www.youtube.com/watch?v=0sd0QegCq0s
Just Dance 2019: Bum Bum Tam Tam,https://www.youtube.com/watch?v=KatqpM7-x9I
Just Dance 2019: Ça Plane Pour Moi,https://www.youtube.com/watch?v=3qG22Y7dm4g
Just Dance 2019: Familiar,https://www.youtube.com/watch?v=3aCUDO0OMNs
Just Dance 2019: Finesse (Versão extrema),https://www.youtube.com/watch?v=2sYjdIN6rv0
Just Dance 2019: Fire,https://www.youtube.com/watch?v=DVWTuUEqeng
Just Dance 2019: Fire On The Dancefloor,https://www.youtube.com/watch?v=K3YNuKlA7kw
Just Dance 2019: Havana,https://www.youtube.com/watch?v=zARI9hxqxRM
Just Dance 2019: Havana (Versão tango),https://www.youtube.com/watch?v=pElmR7GBYas
Just Dance 2019: I'm Still Standing,https://www.youtube.com/watch?v=Nj9Wz1uXcsk
Just Dance 2019: Mad Love,https://www.youtube.com/watch?v=idS0Ae17KSE
Just Dance 2019: Mad Love (Versão extrema),https://www.youtube.com/watch?v=wqlpaXPh_MU
Just Dance 2019: Make Me Feel,https://www.youtube.com/watch?v=KhxJ8Ojf8XA
